Date,Open,High,Low,Close,Adj Close,Volume
2014-07-17,101.879997,102.279999,100.910004,101.050003,87.863060,1980400
2014-07-18,101.339996,102.239998,101.300003,102.139999,88.810806,996200
2014-07-21,101.830002,102.379997,101.449997,101.900002,88.602119,1434700
2014-07-22,102.290001,102.629997,102.239998,102.419998,89.054283,1198300
2014-07-23,102.580002,102.779999,102.370003,102.660004,89.262947,736500
2014-07-24,102.839996,102.919998,102.570000,102.680000,89.280319,926000
2014-07-25,102.370003,102.419998,101.930000,102.139999,88.810806,1139700
2014-07-28,102.180000,102.279999,101.510002,102.110001,88.784706,1189400
2014-07-29,102.290001,102.480003,101.720001,101.739998,88.462997,1090900
2014-07-30,102.120003,102.260002,101.379997,101.809998,88.523880,1552900
2014-07-31,101.120003,101.279999,99.739998,99.739998,86.723991,2938500
2014-08-01,99.550003,100.139999,98.959999,99.489998,86.506599,5157300
2014-08-04,99.739998,100.379997,99.209999,100.169998,87.097855,3320100
2014-08-05,99.699997,100.129997,98.930000,99.290001,86.332733,2855200
2014-08-06,98.820000,99.779999,98.720001,99.309998,86.350098,1763200
2014-08-07,99.820000,99.879997,98.559998,98.790001,85.897980,3313500
2014-08-08,98.959999,99.970001,98.769997,99.930000,86.889198,1566700
2014-08-11,100.320000,100.739998,100.220001,100.290001,87.202232,1979500
2014-08-12,100.169998,100.489998,99.769997,100.110001,87.045708,1375300
2014-08-13,100.519997,100.900002,100.309998,100.820000,87.663040,1208200
2014-08-14,100.930000,101.260002,100.870003,101.260002,88.045616,1850400
2014-08-15,101.620003,101.739998,100.519997,101.269997,88.054329,3760300
2014-08-18,101.860001,102.220001,101.730003,102.180000,88.845596,2718600
2014-08-19,102.410004,102.760002,102.300003,102.690002,89.289017,1896800
2014-08-20,102.500000,103.029999,102.419998,102.930000,89.497688,2929800
2014-08-21,103.000000,103.309998,102.809998,103.160004,89.697685,1591300
2014-08-22,103.120003,103.260002,102.779999,103.010002,89.567253,1746400
2014-08-25,103.599998,103.750000,103.379997,103.550003,90.036804,1216700
2014-08-26,103.650002,103.959999,103.610001,103.739998,90.201996,1464800
2014-08-27,103.809998,103.870003,103.519997,103.680000,90.149818,1154500
2014-08-28,103.279999,103.650002,103.190002,103.570000,90.054169,1429300
2014-08-29,103.750000,103.930000,103.419998,103.879997,90.323723,1737000
2014-09-02,104.040001,104.269997,103.559998,103.959999,90.393303,1738200
2014-09-03,104.389999,104.440002,103.699997,103.849998,90.297638,1523900
2014-09-04,104.010002,104.389999,103.370003,103.629997,90.106346,1591200
2014-09-05,103.589996,104.120003,103.209999,104.110001,90.523712,1490400
2014-09-08,103.970001,104.160004,103.550003,103.900002,90.341118,1416200
2014-09-09,103.769997,103.839996,102.989998,103.169998,89.706390,1296100
2014-09-10,103.230003,103.599998,102.849998,103.559998,90.045494,1290900
2014-09-11,103.150002,103.760002,103.089996,103.750000,90.210701,1617300
2014-09-12,103.690002,103.690002,102.779999,103.080002,89.628120,2477200
2014-09-15,103.099998,103.239998,102.559998,102.809998,89.393341,3846200
2014-09-16,102.550003,103.690002,102.529999,103.540001,90.028099,1242500
2014-09-17,103.699997,104.160004,103.190002,103.650002,90.123741,2085200
2014-09-18,104.019997,104.230003,103.879997,104.180000,90.584595,1829200
2014-09-19,104.589996,104.589996,103.739998,103.980003,90.410667,1933000
2014-09-22,103.750000,103.800003,102.830002,103.019997,89.575943,2333100
2014-09-23,102.750000,103.099998,102.349998,102.360001,89.002106,1965300
2014-09-24,101.980003,102.750000,101.639999,102.690002,89.696487,2364300
2014-09-25,102.430000,102.519997,101.050003,101.080002,88.290207,3000900
2014-09-26,101.290001,102.099998,101.110001,101.900002,89.006462,2227400
2014-09-29,101.019997,101.839996,100.900002,101.720001,88.849228,2827800
2014-09-30,101.860001,102.000000,101.129997,101.239998,88.429970,2140500
2014-10-01,101.110001,101.339996,99.660004,99.910004,87.268265,3989800
2014-10-02,99.860001,100.309998,98.809998,99.959999,87.311920,3237400
2014-10-03,100.699997,101.269997,100.360001,101.080002,88.290207,2303800
2014-10-06,101.570000,101.610001,100.570000,100.879997,88.115509,1758800
2014-10-07,100.389999,100.570000,99.290001,99.320000,86.752907,2152000
2014-10-08,99.349998,101.070000,98.739998,100.970001,88.194115,3455700
2014-10-09,100.750000,100.919998,98.870003,98.889999,86.377304,3022400
2014-10-10,98.849998,99.339996,97.650002,97.660004,85.302956,3784900
2014-10-13,97.709999,98.010002,96.029999,96.099998,83.940331,5352300
2014-10-14,96.589996,97.500000,96.040001,96.400002,84.202385,3914100
2014-10-15,95.190002,96.209999,93.580002,95.860001,83.730705,8265900
2014-10-16,93.779999,96.720001,93.779999,96.070000,83.914131,6327700
2014-10-17,97.440002,97.800003,96.669998,97.120003,84.831268,3855100
2014-10-20,97.019997,98.129997,96.930000,98.089996,85.678528,2487500
2014-10-21,98.610001,100.120003,98.610001,100.029999,87.373093,4004400
2014-10-22,100.300003,100.480003,99.199997,99.250000,86.691772,3905800
2014-10-23,100.269997,101.080002,100.040001,100.449997,87.739906,4211600
2014-10-24,100.580002,101.180000,100.199997,101.150002,88.351341,2899600
2014-10-27,100.849998,101.110001,100.349998,101.010002,88.229065,2585900
2014-10-28,101.440002,102.330002,101.290001,102.320000,89.373322,2847500
2014-10-29,102.459999,102.680000,101.449997,102.169998,89.242287,2621200
2014-10-30,101.879997,103.070000,101.720001,102.800003,89.792564,2593400
2014-10-31,104.000000,104.199997,103.529999,104.019997,90.858177,3276300
2014-11-03,104.190002,104.459999,103.830002,104.080002,90.910614,3672500
2014-11-04,103.900002,103.959999,103.150002,103.699997,90.578659,2584200
2014-11-05,104.500000,104.510002,103.820000,104.190002,91.006683,2580400
2014-11-06,104.320000,104.699997,103.879997,104.699997,91.452164,2096200
2014-11-07,104.709999,104.879997,104.349998,104.779999,91.522034,1746300
2014-11-10,104.879997,105.099998,104.690002,105.099998,91.801552,2923500
2014-11-11,105.169998,105.239998,104.900002,105.199997,91.888908,1178000
2014-11-12,104.809998,105.300003,104.739998,105.180000,91.871422,1089800
2014-11-13,105.320000,105.559998,104.730003,105.160004,91.853973,1671100
2014-11-14,105.230003,105.330002,104.940002,105.169998,91.862671,2173900
2014-11-17,105.000000,105.300003,104.830002,105.160004,91.853973,1449600
2014-11-18,105.239998,105.970001,105.220001,105.779999,92.395500,1486000
2014-11-19,105.650002,105.720001,105.029999,105.510002,92.159668,1771200
2014-11-20,105.070000,105.830002,104.940002,105.809998,92.421715,1502500
2014-11-21,106.849998,106.940002,106.059998,106.370003,92.910851,3435600
2014-11-24,106.650002,106.769997,106.500000,106.760002,93.251526,3990900
2014-11-25,106.919998,107.070000,106.500000,106.739998,93.234055,2310700
2014-11-26,106.769997,107.000000,106.629997,106.980003,93.443687,1178300
2014-11-28,106.949997,107.010002,106.480003,106.599998,93.111755,944100
2014-12-01,106.500000,106.550003,105.529999,105.699997,92.325623,2754700
2014-12-02,105.800003,106.489998,105.750000,106.360001,92.902115,2450900
2014-12-03,106.440002,106.989998,106.379997,106.839996,93.321381,3299500
2014-12-04,106.699997,107.010002,106.239998,106.709999,93.207840,2417600
2014-12-05,106.860001,107.169998,106.699997,106.949997,93.417458,3314700
2014-12-08,106.769997,107.070000,105.800003,106.190002,92.753616,2070200
2014-12-09,105.040001,106.330002,104.820000,106.250000,92.806023,3044100
2014-12-10,105.970001,106.190002,104.370003,104.510002,91.286232,3507300
2014-12-11,104.930000,105.989998,104.760002,104.989998,91.705475,3340100
2014-12-12,104.220001,104.750000,103.330002,103.339996,90.264221,3956600
2014-12-15,103.750000,104.180000,102.239998,102.589996,89.609116,4328100
2014-12-16,102.029999,104.010002,101.800003,101.830002,88.945305,7528300
2014-12-17,102.250000,104.209999,102.010002,104.010002,90.849480,4949000
2014-12-18,105.559998,106.470001,105.029999,106.470001,92.998199,6384400
2014-12-19,106.610001,107.250000,106.379997,106.910004,93.382545,3575600
2014-12-22,106.660004,106.779999,106.279999,106.769997,93.752197,5630200
2014-12-23,107.239998,107.239998,106.820000,107.010002,93.962959,4050500
2014-12-24,107.349998,107.349998,107.019997,107.040001,93.989281,1702600
2014-12-26,107.309998,107.629997,107.269997,107.360001,94.270287,3293500
2014-12-29,107.360001,107.709999,107.290001,107.589996,94.472214,3746700
2014-12-30,107.419998,107.459999,106.989998,107.059998,94.006828,4473000
2014-12-31,107.190002,107.389999,105.980003,106.000000,93.076088,2224400
2015-01-02,106.489998,106.720001,105.269997,105.919998,93.005829,5298300
2015-01-05,105.349998,105.550003,103.860001,104.099998,91.407738,5383500
2015-01-06,104.400002,104.500000,102.510002,103.080002,90.512108,4226100
2015-01-07,104.089996,104.449997,103.550003,104.309998,91.592133,3661500
2015-01-08,105.209999,106.239998,105.110001,106.150002,93.207787,2796200
2015-01-09,106.320000,106.349998,104.919998,105.269997,92.435097,3272500
2015-01-12,105.550003,105.550003,104.120003,104.519997,91.776505,3705900
2015-01-13,105.330002,106.000000,103.430000,104.279999,91.565788,2936200
2015-01-14,103.040001,103.790001,102.500000,103.709999,91.065269,3291600
2015-01-15,104.050003,104.260002,102.570000,102.660004,90.143303,5615200
2015-01-16,102.610001,104.110001,102.419998,104.019997,91.337479,2768900
2015-01-20,104.419998,104.529999,103.199997,104.169998,91.469223,3186900
2015-01-21,103.930000,104.949997,103.599998,104.639999,91.881905,3119400
2015-01-22,105.239998,106.309998,104.269997,106.230003,93.278046,3583500
2015-01-23,106.110001,106.279999,105.680000,105.750000,92.856575,4571900
2015-01-26,105.750000,106.220001,105.199997,106.190002,93.242912,4106500
2015-01-27,105.370003,105.610001,104.360001,104.949997,92.154091,2709300
2015-01-28,105.639999,105.720001,103.410004,103.529999,90.907234,2830400
2015-01-29,103.699997,104.620003,102.820000,104.519997,91.776505,2607200
2015-01-30,103.669998,104.510002,102.949997,103.099998,90.529663,4486900
2015-02-02,103.489998,104.330002,102.250000,104.260002,91.548233,4083200
2015-02-03,104.900002,105.870003,104.709999,105.860001,92.953171,3322000
2015-02-04,105.440002,106.139999,105.239998,105.489998,92.628273,3141700
2015-02-05,105.940002,106.720001,105.839996,106.650002,93.646828,3163500
2015-02-06,106.879997,107.180000,106.019997,106.330002,93.365852,2844500
2015-02-09,105.989998,106.349998,105.589996,105.800003,92.900475,1773800
2015-02-10,106.500000,107.040001,105.839996,106.879997,93.848785,1866300
2015-02-11,106.669998,107.190002,106.370003,106.930000,93.892685,2184600
2015-02-12,107.470001,107.989998,107.269997,107.959999,94.797096,4443400
2015-02-13,108.000000,108.480003,107.919998,108.470001,95.244949,3147700
2015-02-17,108.370003,108.760002,108.129997,108.639999,95.394196,4147000
2015-02-18,108.419998,108.750000,108.269997,108.699997,95.446892,2542600
2015-02-19,108.389999,108.879997,108.260002,108.669998,95.420547,2349000
2015-02-20,108.470001,109.320000,108.010002,109.279999,95.956184,2402600
2015-02-23,109.169998,109.269997,108.860001,109.269997,95.947380,3034000
2015-02-24,109.279999,109.629997,109.040001,109.519997,96.166893,2856500
2015-02-25,109.489998,109.779999,109.260002,109.480003,96.131775,2652100
2015-02-26,109.449997,109.529999,109.019997,109.410004,96.070313,1742000
2015-02-27,109.349998,109.480003,108.970001,109.019997,95.727875,1825400
2015-03-02,109.110001,109.720001,109.019997,109.690002,96.316170,2681100
2015-03-03,109.470001,109.610001,108.739998,109.239998,95.921043,2615700
2015-03-04,108.900002,108.959999,108.199997,108.800003,95.534698,1949900
2015-03-05,109.029999,109.099998,108.629997,108.970001,95.683960,1752500
2015-03-06,108.470001,108.660004,107.239998,107.459999,94.358055,2799000
2015-03-09,107.599998,108.050003,107.519997,107.860001,94.709305,1827900
2015-03-10,107.000000,107.099998,106.209999,106.220001,93.269249,3543800
2015-03-11,106.430000,106.489998,105.980003,106.139999,93.199013,3071300
2015-03-12,106.470001,107.510002,106.419998,107.470001,94.366837,3907600
2015-03-13,107.370003,107.400002,106.169998,106.870003,93.839996,2073000
2015-03-16,107.360001,108.230003,107.260002,108.209999,95.016640,2706600
2015-03-17,107.800003,108.190002,107.470001,108.000000,94.832253,1754000
2015-03-18,107.680000,109.629997,107.349998,109.239998,95.921043,3662900
2015-03-19,109.029999,109.199997,108.570000,108.849998,95.578583,3901300
2015-03-20,109.489998,110.019997,109.370003,109.760002,96.377663,1741100
2015-03-23,109.720001,110.089996,109.570000,109.570000,96.210808,2084200
2015-03-24,109.540001,109.739998,108.940002,108.989998,95.701538,3398600
2015-03-25,108.639999,108.750000,106.790001,106.790001,94.208855,2817000
2015-03-26,106.389999,107.120003,105.980003,106.580002,94.023621,3164500
2015-03-27,106.599998,106.970001,106.419998,106.870003,94.279434,3298000
2015-03-30,107.589996,108.389999,107.519997,108.230003,95.479225,1885800
2015-03-31,107.730003,108.669998,107.000000,107.250000,94.614670,2077100
2015-04-01,107.339996,107.410004,106.389999,107.050003,94.438255,11026400
2015-04-02,107.029999,107.699997,106.849998,107.389999,94.738190,2041200
2015-04-06,107.269997,108.410004,106.790001,108.129997,95.390991,2186600
2015-04-07,108.129997,108.540001,107.769997,107.769997,95.073395,1983900
2015-04-08,108.000000,108.430000,107.720001,108.230003,95.479225,2454300
2015-04-09,108.199997,108.709999,107.739998,108.610001,95.814445,2214200
2015-04-10,108.870003,109.150002,108.639999,109.120003,96.264359,2406100
2015-04-13,109.040001,109.430000,108.660004,108.690002,95.885025,3524800
2015-04-14,108.660004,108.980003,108.160004,108.849998,96.026161,1460800
2015-04-15,109.239998,109.690002,109.080002,109.400002,96.511383,1512400
2015-04-16,109.230003,109.629997,109.059998,109.349998,96.467270,1490200
2015-04-17,108.699997,108.800003,107.610001,108.080002,95.346886,2657000
2015-04-20,108.669998,109.180000,108.620003,108.959999,96.123215,2005000
2015-04-21,109.449997,109.519997,108.750000,108.930000,96.096756,3909900
2015-04-22,109.080002,109.500000,108.529999,109.389999,96.502548,1469300
2015-04-23,109.139999,110.080002,109.099998,109.730003,96.802513,2340700
2015-04-24,109.919998,110.000000,109.620003,109.849998,96.908348,1775100
2015-04-27,110.190002,110.279999,109.169998,109.279999,96.405525,1827800
2015-04-28,109.540001,109.650002,108.500000,109.570000,96.661354,2595000
2015-04-29,109.010002,109.459999,108.629997,109.089996,96.237877,2432000
2015-04-30,108.779999,108.919998,107.470001,107.910004,95.196907,3635900
2015-05-01,108.400002,108.980003,108.230003,108.900002,96.070259,3924700
2015-05-04,109.239998,109.660004,109.120003,109.279999,96.405525,1713300
2015-05-05,109.169998,109.360001,107.879997,107.980003,95.258675,1692700
2015-05-06,108.379997,108.540001,107.010002,107.680000,94.993996,3691700
2015-05-07,107.599998,108.370003,107.379997,108.089996,95.355682,2363500
2015-05-08,109.110001,109.589996,109.080002,109.449997,96.555473,1796400
2015-05-11,109.330002,109.589996,108.930000,108.989998,96.149681,1656900
2015-05-12,108.480003,109.010002,107.930000,108.669998,95.867378,1657500
2015-05-13,108.970001,109.300003,108.580002,108.730003,95.920311,2424500
2015-05-14,109.330002,109.849998,109.099998,109.809998,96.873077,1579200
2015-05-15,109.879997,109.989998,109.599998,109.940002,96.987785,1862700
2015-05-18,109.809998,110.500000,109.750000,110.349998,97.349442,2769100
2015-05-19,110.379997,110.559998,110.120003,110.300003,97.305328,2845000
2015-05-20,110.339996,110.680000,110.029999,110.230003,97.243599,2478400
2015-05-21,110.180000,110.660004,110.070000,110.510002,97.490608,1476400
2015-05-22,110.379997,110.550003,110.220001,110.300003,97.305328,1187900
2015-05-26,110.019997,110.019997,108.870003,109.150002,96.290840,2226700
2015-05-27,109.449997,110.279999,109.199997,110.150002,97.173004,2562200
2015-05-28,109.970001,110.080002,109.570000,110.050003,97.084816,2022400
2015-05-29,109.989998,110.019997,109.180000,109.309998,96.431976,1943200
2015-06-01,109.800003,109.959999,109.059998,109.580002,96.670166,2354900
2015-06-02,109.250000,109.930000,108.949997,109.500000,96.599594,1925300
2015-06-03,109.779999,110.220001,109.529999,109.879997,96.934822,1731100
2015-06-04,109.500000,109.800003,108.769997,109.000000,96.158524,1845800
2015-06-05,108.910004,109.199997,108.330002,108.910004,96.079109,3342700
2015-06-08,108.879997,108.959999,108.180000,108.239998,95.488029,2990700
2015-06-09,108.250000,108.480003,107.730003,108.150002,95.408638,2976500
2015-06-10,108.699997,109.660004,108.589996,109.470001,96.573128,1592600
2015-06-11,109.709999,110.010002,109.580002,109.779999,96.846611,1850500
2015-06-12,109.279999,109.500000,108.879997,109.059998,96.211411,1490900
2015-06-15,108.279999,108.760002,107.870003,108.559998,95.770340,2865500
2015-06-16,108.449997,109.250000,108.400002,109.160004,96.299660,2604800
2015-06-17,109.330002,109.690002,108.739998,109.339996,96.458443,1911700
2015-06-18,109.580002,110.760002,109.580002,110.419998,97.411209,2496300
2015-06-19,110.389999,110.419998,109.860001,109.940002,96.987785,1735900
2015-06-22,110.680000,110.900002,110.449997,110.610001,97.578819,1864800
2015-06-23,110.730003,110.849998,110.459999,110.720001,97.675850,3080400
2015-06-24,110.559998,110.709999,109.860001,109.879997,96.934822,4931200
2015-06-25,110.199997,110.239998,109.449997,109.540001,96.634888,2110800
2015-06-26,109.290001,109.389999,108.650002,109.010002,96.579964,1503900
2015-06-29,108.029999,108.500000,106.650002,106.730003,94.559929,3642700
2015-06-30,107.620003,107.650002,106.680000,107.019997,94.816864,3394000
2015-07-01,108.019997,108.110001,107.279999,107.720001,95.437050,12016300
2015-07-02,108.050003,108.199997,107.349998,107.580002,95.313011,3140000
2015-07-06,106.989998,107.790001,106.620003,107.300003,95.064941,2570800
2015-07-07,107.440002,108.000000,105.930000,107.889999,95.587669,3329600
2015-07-08,107.099998,107.279999,105.910004,106.089996,93.992905,2938900
2015-07-09,107.150002,107.690002,106.269997,106.309998,94.187820,3064800
2015-07-10,107.580002,107.839996,107.099998,107.599998,95.330742,3432400
2015-07-13,108.580002,108.889999,108.379997,108.820000,96.411629,2835300
2015-07-14,108.800003,109.500000,108.589996,109.309998,96.845757,2292500
2015-07-15,109.370003,109.559998,108.910004,109.169998,96.721710,2555700
2015-07-16,109.849998,109.949997,109.650002,109.930000,97.395035,1314000
2015-07-17,109.989998,110.000000,109.650002,109.959999,97.421631,1295400
2015-07-20,110.050003,110.209999,109.779999,109.970001,97.430481,1339000
2015-07-21,109.879997,110.040001,109.300003,109.489998,97.005226,1661000
2015-07-22,109.099998,109.500000,109.000000,109.330002,96.863464,1852400
2015-07-23,109.470001,109.529999,108.519997,108.699997,96.305290,1569500
2015-07-24,108.750000,108.830002,107.389999,107.559998,95.295280,2073500
2015-07-27,107.059998,107.459999,106.599998,106.849998,94.666252,2958400
2015-07-28,107.160004,108.230003,106.779999,108.120003,95.791435,2198600
2015-07-29,108.180000,108.980003,108.059998,108.860001,96.447052,1624200
2015-07-30,108.570000,109.040001,108.169998,108.949997,96.526787,1390400
2015-07-31,109.309998,109.339996,108.699997,108.839996,96.429329,2422700
2015-08-03,108.989998,108.989998,107.889999,108.449997,96.083809,2654600
2015-08-04,108.449997,108.750000,108.000000,108.269997,95.924332,1600000
2015-08-05,108.839996,109.339996,108.459999,108.629997,96.243294,1253600
2015-08-06,108.919998,108.919998,107.239998,107.739998,95.454788,1969500
2015-08-07,107.620003,107.699997,106.889999,107.430000,95.180107,3295100
2015-08-10,108.080002,108.849998,108.050003,108.769997,96.367325,1981300
2015-08-11,108.000000,108.230003,107.370003,107.790001,95.499077,1833100
2015-08-12,107.010002,108.029999,106.089996,107.900002,95.596535,2611300
2015-08-13,107.910004,108.239998,107.440002,107.750000,95.463608,3545400
2015-08-14,107.699997,108.230003,107.540001,108.160004,95.826897,1154500
2015-08-17,107.889999,108.860001,107.510002,108.849998,96.438202,1739100
2015-08-18,108.779999,108.889999,108.370003,108.570000,96.190132,2695000
2015-08-19,108.050003,108.449997,107.080002,107.599998,95.330742,2183200
2015-08-20,106.800003,107.000000,105.250000,105.260002,93.257545,4377900
2015-08-21,104.320000,104.739998,102.180000,102.230003,90.573059,9877600
2015-08-24,96.400002,101.269997,93.000000,98.120003,86.931686,18137000
2015-08-25,101.410004,101.720001,96.870003,96.949997,85.895126,9215900
2015-08-26,99.989998,100.580002,97.389999,100.470001,89.013733,8299100
2015-08-27,101.970001,103.050003,100.919998,102.900002,91.166649,8779300
2015-08-28,102.589996,103.320000,102.370003,102.980003,91.237534,5165600
2015-08-31,102.529999,103.010002,101.949997,102.209999,90.555328,4526300
2015-09-01,99.949997,100.830002,98.750000,99.209999,87.897408,9264700
2015-09-02,100.779999,101.080002,99.550003,101.080002,89.554184,7681000
2015-09-03,101.580002,102.440002,100.900002,101.199997,89.660515,5151300
2015-09-04,99.919998,100.410004,99.260002,99.760002,88.384689,4317800
2015-09-08,101.589996,102.320000,101.059998,102.279999,90.617348,3342000
2015-09-09,103.239998,103.400002,100.690002,100.879997,89.376999,3691200
2015-09-10,100.879997,102.070000,100.629997,101.400002,89.837700,3696000
2015-09-11,101.040001,101.879997,100.699997,101.860001,90.245224,2007900
2015-09-14,101.910004,101.910004,101.199997,101.470001,89.899704,3711100
2015-09-15,101.809998,102.970001,101.529999,102.750000,91.033760,2388300
2015-09-16,102.870003,103.730003,102.699997,103.620003,91.804558,2447500
2015-09-17,103.639999,105.019997,103.239998,103.480003,91.680534,4726600
2015-09-18,102.050003,102.889999,101.589996,101.839996,90.227516,3271800
2015-09-21,102.419998,103.019997,101.669998,102.250000,90.590767,2680300
2015-09-22,101.000000,101.239998,100.209999,100.879997,89.376999,3034000
2015-09-23,101.040001,101.279999,100.339996,100.680000,89.199791,1788900
2015-09-24,100.019997,100.529999,99.099998,100.320000,88.880821,3723400
2015-09-25,100.760002,100.870003,99.070000,99.610001,88.700951,4937800
2015-09-28,99.059998,99.129997,96.800003,96.940002,86.323364,5606400
2015-09-29,97.230003,97.839996,96.370003,96.919998,86.305565,4548600
2015-09-30,98.110001,98.790001,97.550003,98.720001,87.908432,3747800
2015-10-01,98.959999,99.120003,97.709999,98.919998,88.086517,3808800
2015-10-02,97.959999,100.370003,97.379997,100.360001,89.368828,3654500
2015-10-05,101.099998,102.360001,101.040001,102.209999,91.016220,3405800
2015-10-06,102.209999,102.459999,101.379997,101.879997,90.722351,2463100
2015-10-07,102.440002,102.879997,101.699997,102.800003,91.541611,2583900
2015-10-08,102.529999,103.879997,102.379997,103.690002,92.334137,2521000
2015-10-09,103.800003,104.059998,103.430000,103.830002,92.458801,1649500
2015-10-12,103.849998,103.949997,103.510002,103.849998,92.476624,1680100
2015-10-13,103.290001,104.169998,102.989998,103.089996,91.799843,2221000
2015-10-14,103.050003,103.440002,102.379997,102.559998,91.327881,1902900
2015-10-15,102.919998,104.120003,102.629997,104.110001,92.708130,2218200
2015-10-16,104.370003,104.540001,103.849998,104.510002,93.064339,1902100
2015-10-19,104.300003,104.669998,103.970001,104.629997,93.171173,1457900
2015-10-20,104.389999,104.910004,104.190002,104.510002,93.064339,1806000
2015-10-21,104.709999,104.860001,103.589996,103.690002,92.334137,1777800
2015-10-22,104.279999,105.430000,104.120003,105.209999,93.687660,1979200
2015-10-23,106.129997,106.470001,105.669998,106.309998,94.667191,2404300
2015-10-26,106.260002,106.300003,105.849998,106.059998,94.444565,3078300
2015-10-27,105.830002,105.940002,105.260002,105.709999,94.132912,1686000
2015-10-28,105.940002,107.120003,105.620003,107.099998,95.370667,2421700
2015-10-29,106.720001,107.180000,106.680000,106.940002,95.228203,2666900
2015-10-30,107.139999,107.279999,106.500000,106.529999,94.863083,2203200
2015-11-02,106.779999,108.000000,106.680000,107.930000,96.109787,3396400
2015-11-03,107.709999,108.570000,107.550003,108.199997,96.350204,3100800
2015-11-04,108.510002,108.529999,107.570000,107.940002,96.118690,2893600
2015-11-05,108.040001,108.230003,107.209999,107.820000,96.011833,2144000
2015-11-06,107.570000,107.849998,106.919998,107.839996,96.029625,2078900
2015-11-09,107.900002,107.900002,106.199997,106.760002,95.067932,2620800
2015-11-10,106.459999,107.040001,106.290001,107.000000,95.281639,1605400
2015-11-11,107.269997,107.269997,106.529999,106.540001,94.871986,1342200
2015-11-12,105.970001,106.160004,104.949997,104.949997,93.456146,3110400
2015-11-13,104.760002,104.879997,103.809998,103.839996,92.467712,3003700
2015-11-16,103.800003,105.360001,103.690002,105.349998,93.812355,2635400
2015-11-17,105.510002,106.089996,104.970001,105.220001,93.696564,2243300
2015-11-18,105.580002,107.000000,105.540001,106.900002,95.192581,2106100
2015-11-19,106.910004,107.080002,106.620003,106.760002,95.067932,1623400
2015-11-20,107.230003,107.599998,106.980003,107.220001,95.477531,1563500
2015-11-23,107.230003,107.589996,106.879997,107.110001,95.379578,3145000
2015-11-24,106.570000,107.589996,106.309998,107.389999,95.628914,2032600
2015-11-25,107.510002,107.660004,107.250000,107.470001,95.700157,1820300
2015-11-27,107.589996,107.760002,107.220001,107.629997,95.842628,552400
2015-11-30,107.779999,107.849998,107.110001,107.169998,95.433014,3618100
2015-12-01,107.589996,108.209999,107.370003,108.180000,96.332413,2443600
2015-12-02,108.099998,108.269997,106.879997,107.050003,95.326172,2937200
2015-12-03,107.290001,107.480003,105.059998,105.449997,93.901367,3345600
2015-12-04,105.809998,107.540001,105.620003,107.389999,95.628914,4520000
2015-12-07,107.230003,107.269997,106.059998,106.550003,94.880905,3000500
2015-12-08,105.940002,106.400002,105.269997,105.910004,94.311012,3149600
2015-12-09,105.550003,106.750000,104.480003,105.000000,93.500664,4179800
2015-12-10,105.180000,106.059998,104.919998,105.309998,93.776711,3684900
2015-12-11,104.169998,104.430000,103.070000,103.239998,91.933418,5100700
2015-12-14,103.360001,103.720001,102.180000,103.610001,92.262901,7237800
2015-12-15,104.440002,105.190002,104.360001,104.720001,93.251343,2918000
2015-12-16,105.459999,106.419998,104.699997,106.239998,94.604858,5972400
2015-12-17,106.440002,106.470001,104.680000,104.680000,93.215729,4939900
2015-12-18,104.169998,104.360001,102.900002,102.900002,91.630646,4207700
2015-12-21,103.190002,103.279999,102.370003,103.129997,92.358742,3240700
2015-12-22,103.650002,104.260002,103.040001,104.059998,93.191605,2876600
2015-12-23,104.629997,105.400002,104.510002,105.360001,94.355812,3342300
2015-12-24,105.220001,105.599998,105.080002,105.230003,94.239418,1460500
2015-12-28,104.879997,105.000000,104.320000,105.000000,94.033447,3479600
2015-12-29,105.690002,106.239998,105.540001,106.120003,95.036469,2508300
2015-12-30,105.959999,106.000000,105.250000,105.320000,94.320023,2405900
2015-12-31,104.930000,105.320000,104.300003,104.300003,93.406540,3652200
2016-01-04,102.580002,102.949997,101.580002,102.739998,92.009468,6138300
2016-01-05,102.900002,103.180000,102.300003,102.970001,92.215454,3652300
2016-01-06,101.529999,102.230003,100.949997,101.589996,90.979584,3732800
2016-01-07,99.900002,100.800003,98.870003,99.099998,88.749641,9256200
2016-01-08,99.610001,99.989998,97.779999,97.970001,87.737648,7015800
2016-01-11,98.550003,98.669998,96.779999,97.910004,87.683945,6863800
2016-01-12,98.800003,99.169998,97.279999,98.580002,88.283974,4457300
2016-01-13,99.000000,99.199997,95.779999,96.040001,86.009239,6163000
2016-01-14,96.360001,98.180000,95.330002,97.510002,87.325706,5085100
2016-01-15,95.050003,95.879997,94.220001,95.459999,85.489815,8101700
2016-01-19,96.570000,96.669998,94.500000,95.360001,85.400276,7435700
2016-01-20,94.000000,95.269997,91.790001,94.419998,84.558426,13844900
2016-01-21,94.699997,95.959999,93.820000,94.790001,84.889786,7169500
2016-01-22,96.330002,96.889999,95.949997,96.809998,86.698822,3701500
2016-01-25,96.639999,96.650002,95.110001,95.220001,85.274887,4470500
2016-01-26,95.599998,96.820000,95.440002,96.669998,86.573425,3333400
2016-01-27,96.400002,97.320000,95.050003,95.570000,85.588333,5202400
2016-01-28,96.559998,96.660004,95.050003,95.949997,85.928635,4540700
2016-01-29,96.449997,98.360001,96.349998,98.330002,88.060081,5005400
